percent,reads_clade,reads_taxon,rank,taxid,name,db_name
0.05,5,5,S,1660703,Synanthedon vespiformis,prackendb
0.04,4,4,S,1108569,Synanthedon andrenaeformis,prackendb
0.09,9,0,G,300855,Bembecia,prackendb
0.09,9,9,S,301037,Bembecia ichneumoniformis,prackendb
0.1,10,0,F2,301638,Sesiini,prackendb
0.1,10,2,G,287191,Sesia,prackendb
0.04,4,4,S,287197,Sesia bembeciformis,prackendb
0.04,4,4,S,748215,Sesia apiformis,prackendb
0.11,11,0,O6,104435,Zygaenoidea,prackendb
0.1,10,0,F,115353,Limacodidae,prackendb
0.1,10,0,G,287107,Apoda,prackendb
0.1,10,10,S,287200,Apoda limacodes,prackendb
0.01,1,0,F,115354,Zygaenidae,prackendb
0.01,1,0,F1,287187,Zygaeninae,prackendb
0.01,1,0,G,287110,Zygaena,prackendb
0.01,1,1,S,287375,Zygaena filipendulae,prackendb
0.06,6,0,O6,104432,Cossoidea,prackendb
0.06,6,0,F,186108,Cossidae,prackendb
0.06,6,0,F1,1556158,Zeuzerinae,prackendb
0.06,6,0,G,655084,Zeuzera,prackendb
0.06,6,6,S,1101072,Zeuzera pyrina,prackendb
0.01,1,0,O6,104437,Copromorphoidea,prackendb
0.01,1,0,F,252293,Carposinidae,prackendb
0.01,1,0,G,252294,Carposina,prackendb
0.01,1,1,S,252295,Carposina sasakii,prackendb
0.3,30,0,O5,37581,Gelechioidea,prackendb
0.12,12,0,F,2681869,Depressariidae,prackendb
0.08,8,0,F1,116119,Depressariinae,prackendb
0.08,8,0,G,262437,Agonopterix,prackendb
0.06,6,6,S,1594222,Agonopterix arenella,prackendb
0.02,2,2,S,1857958,Agonopterix subpropinquella,prackendb
0.04,4,0,F1,2925401,Depressariidae incertae sedis,prackendb
0.04,4,0,G,116120,Carcina,prackendb
0.04,4,4,S,116121,Carcina quercana,prackendb
0.1,10,0,F,173649,Blastobasidae,prackendb
0.1,10,2,G,655692,Blastobasis,prackendb
0.06,6,6,S,2561016,Blastobasis lacticolella,prackendb
0.02,2,2,S,1869501,Blastobasis adustella,prackendb
0.07,7,0,F,57992,Oecophoridae,prackendb
0.07,7,0,F1,116123,Oecophorinae,prackendb
0.07,7,0,G,688988,Esperia,prackendb
0.07,7,7,S,2870497,Esperia sulphurella,prackendb
0.01,1,0,F,173647,Cosmopterigidae,prackendb
0.01,1,0,F1,248746,Cosmopteriginae,prackendb
0.01,1,0,G,545366,Hyposmocoma,prackendb
0.01,1,1,S,1477025,Hyposmocoma kahamanoa,prackendb
0.21,21,0,O5,37582,Yponomeutoidea,prackendb
0.15,15,0,F,687156,Ypsolophidae,prackendb
0.15,15,0,G,687147,Ypsolopha,prackendb
0.13,13,13,S,1870435,Ypsolopha scabrella,prackendb
0.02,2,2,S,1870436,Ypsolopha sequella,prackendb
0.04,4,0,F,51653,Plutellidae,prackendb
0.04,4,0,G,51654,Plutella,prackendb
0.04,4,4,S,51655,Plutella xylostella,prackendb
0.02,2,0,F,33464,Yponomeutidae,prackendb
0.02,2,0,F1,397427,Yponomeutinae,prackendb
0.02,2,0,G,33465,Yponomeuta,prackendb
0.02,2,2,S,263933,Yponomeuta sedellus,prackendb
0.17,17,0,O5,41011,Tineoidea,prackendb
0.17,17,0,F,41012,Tineidae,prackendb
0.17,17,0,F1,236781,Tineinae,prackendb
0.17,17,0,G,41013,Tinea,prackendb
0.09,9,9,S,1594354,Tinea trinotella,prackendb
0.08,8,8,S,1101063,Tinea semifulvella,prackendb
0.04,4,0,O4,37584,Incurvarioidea,prackendb
0.03,3,0,F,98958,Incurvariidae,prackendb
0.03,3,0,G,101736,Incurvaria,prackendb
0.03,3,3,S,101737,Incurvaria masculella,prackendb
0.01,1,0,F,30222,Adelidae,prackendb
0.01,1,0,G,753374,Nematopogon,prackendb
0.01,1,1,S,753375,Nematopogon swammerdamellus,prackendb
0.04,4,0,O1,41024,Zeugloptera,prackendb
0.04,4,0,F,41025,Micropterigidae,prackendb
0.04,4,0,G,41026,Micropterix,prackendb
0.04,4,4,S,1042620,Micropterix aruncella,prackendb
0.35,35,0,O,30263,Trichoptera,prackendb
0.35,35,0,O1,93875,Integripalpia,prackendb
0.35,35,0,O2,1683728,Plenitentoria,prackendb
0.35,35,0,O3,41033,Limnephiloidea,prackendb
0.35,35,0,F,50645,Limnephilidae,prackendb
0.35,35,0,F1,177669,Limnephilinae,prackendb
0.35,35,1,F2,177673,Limnephilini,prackendb
0.19,19,1,G,177674,Limnephilus,prackendb
0.11,11,11,S,1271730,Limnephilus marmoratus,prackendb
0.05,5,5,S,692089,Limnephilus rhombicus,prackendb
0.02,2,2,S,1218281,Limnephilus lunatus,prackendb
0.15,15,0,G,1271741,Glyphotaelius,prackendb
0.15,15,15,S,1271742,Glyphotaelius pellucidus,prackendb
1.43,143,3,O,7041,Coleoptera,prackendb
1.12,112,0,O1,41084,Polyphaga,prackendb
0.79,79,1,O2,41088,Cucujiformia,prackendb
0.38,38,0,O3,71528,Chrysomeloidea,prackendb
0.37,37,0,F,27439,Chrysomelidae,prackendb
0.18,18,0,F1,63710,Galerucinae,prackendb
0.15,15,0,F2,131578,Alticini,prackendb
0.11,11,0,G,294691,Psylliodes,prackendb
0.11,11,11,S,2598218,Psylliodes chrysocephala,prackendb
0.04,4,0,G,224132,Phyllotreta,prackendb
0.02,2,2,S,224133,Phyllotreta cruciferae,prackendb
0.02,2,2,S,444603,Phyllotreta striolata,prackendb
0.03,3,0,F2,63711,Luperini,prackendb
0.03,3,0,F3,226742,Diabroticina,prackendb
0.03,3,0,F4,226749,Diabroticites,prackendb
0.03,3,0,G,50385,Diabrotica,prackendb
0.02,2,2,S,107213,Diabrotica balteata,prackendb
0.01,1,0,S,50389,Diabrotica virgifera,prackendb
0.01,1,1,S1,50390,Diabrotica virgifera virgifera,prackendb
0.18,18,0,F1,63707,Chrysomelinae,prackendb
0.18,18,0,F2,63708,Chrysomelini,prackendb
0.11,11,0,G,41125,Chrysolina,prackendb
0.11,11,11,S,1587174,Chrysolina oricalcia,prackendb
0.07,7,0,G,80248,Phaedon,prackendb
0.07,7,7,S,80249,Phaedon cochleariae,prackendb
0.01,1,0,F1,131688,Cryptocephalinae,prackendb
0.01,1,0,G,204943,Cryptocephalus,prackendb
0.01,1,1,S,204949,Cryptocephalus moraei,prackendb
0.01,1,0,F,34667,Cerambycidae,prackendb
0.01,1,0,F1,79514,Lamiinae,prackendb
0.01,1,0,F2,192383,Lamiini,prackendb
0.01,1,0,G,157304,Anoplophora,prackendb
0.01,1,1,S,217634,Anoplophora glabripennis,prackendb
0.16,16,0,O3,71529,Curculionoidea,prackendb
0.1,10,0,F,7042,Curculionidae,prackendb
0.06,6,0,F1,39814,Entiminae,prackendb
0.06,6,0,F2,465383,Polydrusini,prackendb
0.06,6,0,G,122852,Polydrusus,prackendb
0.06,6,6,S,202137,Polydrusus cervinus,prackendb
0.03,3,0,F1,123516,Ceutorhynchinae,prackendb
0.03,3,0,G,201855,Ceutorhynchus,prackendb
0.03,3,3,S,467358,Ceutorhynchus assimilis,prackendb
0.01,1,0,F1,55867,Scolytinae,prackendb
0.01,1,0,G,141196,Xylechinosomus,prackendb
0.01,1,1,S,141197,Xylechinosomus valdivianus,prackendb
0.06,6,0,F,122737,Attelabidae,prackendb
0.06,6,0,F1,701798,Apoderinae,prackendb
0.06,6,0,G,122772,Apoderus,prackendb
0.06,6,6,S,201766,Apoderus coryli,prackendb
0.09,9,0,O3,71527,Tenebrionoidea,prackendb
0.05,5,0,F,55098,Pyrochroidae,prackendb
0.05,5,0,G,295984,Pyrochroa,prackendb
0.05,5,5,S,346838,Pyrochroa serraticornis,prackendb
0.04,4,0,F,7065,Tenebrionidae,prackendb
0.04,4,0,F1,1304792,Tenebrionidae incertae sedis,prackendb
0.04,4,0,G,7069,Tribolium,prackendb
0.03,3,3,S,7072,Tribolium freemani,prackendb
0.01,1,1,S,41895,Tribolium madens,prackendb
0.08,8,0,O3,2939015,Coccinelloidea,prackendb
0.08,8,0,F,7080,Coccinellidae,prackendb
0.08,8,0,F1,7081,Coccinellinae,prackendb
0.04,4,0,F2,263631,Coccinellini,prackendb
0.02,2,0,G,41138,Coccinella,prackendb
0.02,2,2,S,41139,Coccinella septempunctata,prackendb
0.02,2,0,G,7083,Adalia,prackendb
0.02,2,2,S,7084,Adalia bipunctata,prackendb
0.04,4,0,F2,263632,Halyziini,prackendb
0.04,4,0,G,347358,Halyzia,prackendb
0.04,4,4,S,347359,Halyzia sedecimguttata,prackendb
0.05,5,0,O3,71525,Cleroidea,prackendb
0.05,5,0,F,186093,Melyridae,prackendb
0.05,5,0,F1,353826,Malachiinae,prackendb
0.05,5,0,G,295699,Malachius,prackendb
0.05,5,5,S,295700,Malachius bipustulatus,prackendb
0.02,2,0,O3,71526,Cucujoidea,prackendb
0.02,2,0,F,116151,Nitidulidae,prackendb
0.02,2,0,F1,577241,Meligethinae,prackendb
0.02,2,0,G,1431902,Brassicogethes,prackendb
0.02,2,2,S,1431903,Brassicogethes aeneus,prackendb
0.24,24,0,O2,41085,Staphyliniformia,prackendb
0.24,24,0,O3,75543,Staphylinoidea,prackendb
0.15,15,0,F,29026,Staphylinidae,prackendb
0.15,15,0,F1,351514,Staphylininae group,prackendb
0.15,15,0,F2,82886,Staphylininae,prackendb
0.15,15,0,F3,295648,Staphylinini,prackendb
0.09,9,0,G,290671,Ocypus,prackendb
0.09,9,9,S,662956,Ocypus olens,prackendb
0.06,6,0,G,219450,Philonthus,prackendb
0.06,6,6,S,346820,Philonthus cognatus,prackendb
0.09,9,0,F,57514,Silphidae,prackendb
0.09,9,0,F1,82881,Silphinae,prackendb
0.09,9,0,G,414933,Phosphuga,prackendb
0.09,9,9,S,414934,Phosphuga atrata,prackendb
0.08,8,0,O2,41087,Elateriformia,prackendb
0.08,8,0,O3,71193,Elateroidea,prackendb
0.06,6,0,F,41097,Cantharidae,prackendb
0.06,6,0,F1,433502,Cantharinae,prackendb
0.04,4,0,G,186072,Podabrus,prackendb
0.04,4,4,S,1553677,Podabrus alpinus,prackendb
0.01,1,0,G,41100,Rhagonycha,prackendb
0.01,1,1,S,41101,Rhagonycha fulva,prackendb
0.01,1,0,G,41098,Cantharis,prackendb
0.01,1,1,S,195172,Cantharis rustica,prackendb
0.01,1,0,F,71195,Lycidae,prackendb
0.01,1,0,F1,2043421,Erotinae,prackendb
0.01,1,0,G,343828,Plateros,prackendb
0.01,1,0,G1,2627509,unclassified Plateros,prackendb
0.01,1,1,S,1904180,Plateros sp. UPOL A00510,prackendb
0.01,1,0,F,7049,Lampyridae,prackendb
0.01,1,0,F1,433514,Lampyrinae,prackendb
0.01,1,0,G,7053,Photinus,prackendb
0.01,1,1,S,7054,Photinus pyralis,prackendb
0.01,1,0,O2,41086,Scarabaeiformia,prackendb
0.01,1,0,O3,75546,Scarabaeoidea,prackendb
0.01,1,0,F,7055,Scarabaeidae,prackendb
0.01,1,0,F1,7059,Melolonthinae,prackendb
0.01,1,0,G,7060,Melolontha,prackendb
0.01,1,1,S,7061,Melolontha melolontha,prackendb
0.28,28,0,O1,41071,Adephaga,prackendb
0.28,28,0,O2,535382,Caraboidea,prackendb
0.28,28,0,F,41073,Carabidae,prackendb
0.15,15,0,F1,71541,Harpalinae,prackendb
0.09,9,0,F2,879230,Pterostichini,prackendb
0.09,9,0,G,41078,Pterostichus,prackendb
0.09,9,0,G1,484232,Steropus,prackendb
0.09,9,9,S,767470,Pterostichus madidus,prackendb
0.06,6,0,F2,60759,Harpalini,prackendb
0.06,6,0,G,247414,Ophonus,prackendb
0.06,6,6,S,247415,Ophonus ardosiacus,prackendb
0.13,13,0,F1,71539,Nebriinae,prackendb
0.13,13,0,F2,60833,Nebriini,prackendb
0.08,8,4,G,60834,Nebria,prackendb
0.02,2,0,G1,186517,Nebria,prackendb
0.02,2,2,S,110024,Nebria brevicollis,prackendb
0.02,2,0,G1,186524,Boreonebria,prackendb
0.02,2,2,S,878211,Nebria salina,prackendb
0.05,5,0,G,60836,Leistus,prackendb
0.05,5,5,S,878056,Leistus spinibarbis,prackendb
1.11,111,0,O,7399,Hymenoptera,prackendb
1.03,103,1,O1,7400,Apocrita,prackendb
0.92,92,0,O2,7434,Aculeata,prackendb
0.65,65,2,O3,34735,Apoidea,prackendb
0.15,15,0,F,7458,Apidae,prackendb
0.09,9,0,F1,70987,Apinae,prackendb
0.08,8,0,F2,83311,Bombini,prackendb
0.08,8,3,G,28641,Bombus,prackendb
0.02,2,0,G1,144703,Pyrobombus,prackendb
0.02,2,2,S,30191,Bombus hypnorum,prackendb
0.02,2,1,G1,28653,Psithyrus,prackendb
0.01,1,1,S,207624,Bombus campestris,prackendb
0.01,1,0,G1,144704,Megabombus,prackendb
0.01,1,1,S,85660,Bombus hortorum,prackendb
0.01,1,0,F2,83321,Apini,prackendb
0.01,1,1,G,7459,Apis,prackendb
0.06,6,0,F1,78169,Nomadinae,prackendb
0.06,6,0,F2,95294,Nomadini,prackendb
0.06,6,0,G,95295,Nomada,prackendb
0.06,6,6,S,601510,Nomada fabriciana,prackendb
0.12,12,0,F,77572,Halictidae,prackendb
0.11,11,0,F1,77573,Halictinae,prackendb
0.08,8,0,F2,88544,Halictini,prackendb
0.07,7,0,G,88467,Lasioglossum,prackendb
0.03,3,0,G1,88472,Lasioglossum,prackendb
0.03,3,3,S,88531,Lasioglossum lativentre,prackendb
0.03,3,0,G1,88474,Evylaeus,prackendb
0.03,3,3,S,88516,Lasioglossum pauxillum,prackendb
0.01,1,0,G1,88475,Dialictus,prackendb
0.01,1,1,S,88514,Lasioglossum morio,prackendb
0.01,1,0,G,88466,Seladonia,prackendb
0.01,1,1,S,115100,Seladonia tumulorum,prackendb
0.03,3,0,F2,479730,Sphecodini,prackendb
0.03,3,0,G,88591,Sphecodes,prackendb
0.03,3,3,S,1190790,Sphecodes monilicornis,prackendb
0.01,1,0,F1,178025,Rophitinae,prackendb
0.01,1,0,G,178032,Dufourea,prackendb
0.01,1,1,S,178035,Dufourea novaeangliae,prackendb
0.12,12,0,F,124286,Megachilidae,prackendb
0.12,12,0,F1,156330,Megachilinae,prackendb
0.08,8,0,F2,156331,Megachilini,prackendb
0.08,8,1,G,132116,Megachile,prackendb
0.03,3,3,S,481575,Megachile willughbiella,prackendb
0.03,3,3,S,1542540,Megachile ligniseca,prackendb
0.01,1,1,S,143995,Megachile rotundata,prackendb
0.02,2,0,F2,156332,Osmiini,prackendb
0.02,2,0,G,124287,Osmia,prackendb
0.02,2,0,S,1437190,Osmia bicornis,prackendb
0.02,2,2,S1,1437191,Osmia bicornis bicornis,prackendb
0.02,2,0,F2,156337,Anthidiini,prackendb
0.02,2,0,G,216413,Stelis,prackendb
0.02,2,2,S,2249760,Stelis phaeoptera,prackendb
0.11,11,0,O4,2153468,Spheciformes,prackendb
0.11,11,0,F,253718,Crabronidae,prackendb
0.04,4,0,F1,253722,Crabroninae,prackendb
0.03,3,0,F2,288410,Crabronini,prackendb
0.03,3,0,F3,421285,Crabronina,prackendb
0.03,3,0,G,421297,Ectemnius,prackendb
0.02,2,2,S,1126389,Ectemnius continuus,prackendb
0.01,1,1,S,2495015,Ectemnius lituratus,prackendb
0.01,1,0,F2,288417,Larrini,prackendb
0.01,1,0,F3,421331,Larrina,prackendb
0.01,1,0,G,421343,Liris,prackendb
0.01,1,0,S,1988062,Liris festinans,prackendb
0.01,1,1,S1,1988063,Liris festinans praetermissus,prackendb
0.04,4,0,F1,288404,Bembicinae,prackendb
0.04,4,0,F2,302523,Nyssonini,prackendb
0.04,4,0,G,421220,Nysson,prackendb
0.04,4,4,S,2495127,Nysson spinosus,prackendb
0.02,2,0,F1,253723,Pemphredoninae,prackendb
0.01,1,0,F2,302062,Pemphredonini,prackendb
0.01,1,0,F3,421392,Pemphredonina,prackendb
0.01,1,0,G,421402,Pemphredon,prackendb
0.01,1,1,S,2495172,Pemphredon lugubris,prackendb
0.01,1,0,F2,421418,Psenini,prackendb
0.01,1,0,G,421423,Mimumesa,prackendb
0.01,1,1,S,2495085,Mimumesa dahlbomi,prackendb
0.01,1,0,F1,216423,Philanthinae,prackendb
0.01,1,0,F2,288382,Cercerini,prackendb
0.01,1,0,G,288388,Cerceris,prackendb
0.01,1,1,S,1167272,Cerceris rybyensis,prackendb
0.07,7,0,F,48719,Andrenidae,prackendb
0.07,7,0,F1,205141,Andreninae,prackendb
0.07,7,0,G,48720,Andrena,prackendb
0.05,5,0,G1,1126400,Andrena incertae sedis,prackendb
0.05,5,5,S,1126402,Andrena hattorfiana,prackendb
0.01,1,0,G1,205261,Andrena,prackendb
0.01,1,1,S,1411667,Andrena fulva,prackendb
0.01,1,0,G1,205272,Simandrena,prackendb
0.01,1,1,S,1411666,Andrena dorsata,prackendb
0.06,6,0,F,156323,Melittidae,prackendb
0.06,6,0,F1,253710,Melittinae,prackendb
0.06,6,0,G,253714,Macropis,prackendb
0.06,6,6,S,253715,Macropis europaea,prackendb
0.15,15,0,O3,2153479,Formicoidea,prackendb
0.15,15,0,F,36668,Formicidae,prackendb
0.07,7,0,F1,34695,Myrmicinae,prackendb
0.02,2,0,F2,144004,Crematogastrini,prackendb
0.02,2,0,G,300110,Temnothorax,prackendb
0.02,2,2,S,300111,Temnothorax curvispinosus,prackendb
0.02,2,0,F2,144017,Solenopsidini,prackendb
0.02,2,0,G,55077,Monomorium,prackendb
0.02,2,2,S,307658,Monomorium pharaonis,prackendb
0.02,2,1,F2,143999,Attini,prackendb
0.01,1,0,G,64782,Acromyrmex,prackendb
0.01,1,1,S,103372,Acromyrmex echinatior,prackendb
0.01,1,0,F2,144020,Tetramoriini,prackendb
0.01,1,0,G,30204,Tetramorium,prackendb
0.01,1,1,S,219812,Tetramorium bicarinatum,prackendb
0.04,4,0,F1,7479,Formicinae,prackendb
0.02,2,0,F2,72771,Formicini,prackendb
0.02,2,0,G,47732,Cataglyphis,prackendb
0.02,2,2,S,1086592,Cataglyphis hispanica,prackendb
0.01,1,0,F2,72772,Lasiini,prackendb
0.01,1,0,G,710235,Nylanderia,prackendb
0.01,1,1,S,613905,Nylanderia fulva,prackendb
0.01,1,0,F2,72773,Camponotini,prackendb
0.01,1,0,G,13390,Camponotus,prackendb
0.01,1,1,S,104421,Camponotus floridanus,prackendb
0.03,3,0,F1,43085,Ponerinae,prackendb
0.03,3,0,F2,141711,Ponerini,prackendb
0.02,2,0,G,604375,Harpegnathos,prackendb
0.02,2,2,S,610380,Harpegnathos saltator,prackendb
0.01,1,0,G,369122,Dinoponera,prackendb
0.01,1,1,S,609295,Dinoponera quadriceps,prackendb
0.01,1,0,F1,40139,Dolichoderinae,prackendb
0.01,1,0,G,83484,Linepithema,prackendb
0.01,1,1,S,83485,Linepithema humile,prackendb
0.12,12,0,O3,34725,Vespoidea,prackendb
0.12,12,0,F,7438,Vespidae,prackendb
0.1,10,1,F1,7439,Vespinae,prackendb
0.06,6,1,G,7440,Dolichovespula,prackendb
0.03,3,3,S,881891,Dolichovespula media,prackendb
0.01,1,1,S,85443,Dolichovespula saxonica,prackendb
0.01,1,1,S,85444,Dolichovespula sylvestris,prackendb
0.02,2,1,G,7451,Vespula,prackendb
0.01,1,1,S,7454,Vespula vulgaris,prackendb
0.01,1,1,G,7443,Vespa,prackendb
0.02,2,0,F1,50638,Eumeninae,prackendb
0.02,2,0,G,76989,Ancistrocerus,prackendb
0.02,2,2,S,76990,Ancistrocerus nigricornis,prackendb
0.1,10,0,O2,1955251,Parasitoida,prackendb
0.09,9,0,O3,7401,Ichneumonoidea,prackendb
0.06,6,1,F,7408,Ichneumonidae,prackendb
0.02,2,0,F1,65140,Ophioninae,prackendb
0.02,2,0,F2,288186,Ophion group,prackendb
0.02,2,0,G,29048,Ophion,prackendb
0.02,2,2,S,1539398,Ophion luteus,prackendb
0.02,2,0,F1,65163,Banchinae,prackendb
0.02,2,0,F2,176302,Atrophini,prackendb
0.02,2,0,G,493657,Alloplasta,prackendb
0.02,2,2,S,2870495,Alloplasta piceator,prackendb
0.01,1,0,F1,65171,Cryptinae,prackendb
0.01,1,0,F2,172377,Cryptini,prackendb
0.01,1,0,F3,231877,Cryptina,prackendb
0.01,1,0,G,231878,Buathra,prackendb
0.01,1,1,S,1419289,Buathra laborator,prackendb
0.03,3,0,F,7402,Braconidae,prackendb
0.02,2,0,F1,65197,Euphorinae,prackendb
0.02,2,0,G,144405,Microctonus,prackendb
0.02,2,2,S,2738948,Microctonus brassicae,prackendb
0.01,1,0,F1,68883,Opiinae,prackendb
0.01,1,0,G,58738,Fopius,prackendb
0.01,1,1,S,64838,Fopius arisanus,prackendb
0.01,1,0,O3,40307,Cynipoidea,prackendb
0.01,1,0,F,44353,Figitidae,prackendb
0.01,1,0,F1,303412,Eucoilinae,prackendb
0.01,1,0,G,63429,Leptopilina,prackendb
0.01,1,1,S,63433,Leptopilina boulardi,prackendb
0.08,8,0,O1,85772,Tenthredinoidea,prackendb
0.05,5,0,F,27532,Tenthredinidae,prackendb
0.05,5,0,F1,112287,Tenthredininae,prackendb
0.04,4,0,G,112291,Tenthredo,prackendb
0.03,3,3,S,362091,Tenthredo notha,prackendb
0.01,1,1,S,222778,Tenthredo mesomela,prackendb
0.01,1,0,G,1250642,Rhogogaster,prackendb
0.01,1,1,S,1385029,Rhogogaster chlorosoma,prackendb
0.03,3,0,F,2982298,Athaliidae,prackendb
0.03,3,0,G,37343,Athalia,prackendb
0.03,3,3,S,37344,Athalia rosae,prackendb
1.04,104,0,O,7147,Diptera,prackendb
0.69,69,0,O1,7203,Brachycera,prackendb
0.69,69,0,O2,43733,Muscomorpha,prackendb
0.61,61,0,O3,480118,Eremoneura,prackendb
0.6,60,0,O4,480117,Cyclorrhapha,prackendb
0.31,31,0,O5,43737,Aschiza,prackendb
0.31,31,0,O6,43740,Syrphoidea,prackendb
0.31,31,0,F,34680,Syrphidae,prackendb
0.19,19,0,F1,115244,Eristalinae,prackendb
0.09,9,0,F2,115277,Eristalini,prackendb
0.05,5,0,G,198633,Eristalis,prackendb
0.05,5,5,S,1572519,Eristalis pertinax,prackendb
0.03,3,0,G,115278,Eristalinus,prackendb
0.03,3,3,S,2725509,Eristalinus sepulchralis,prackendb
0.01,1,0,G,2714348,Myathropa,prackendb
0.01,1,1,S,2714349,Myathropa florea,prackendb
0.07,7,0,F2,192448,Rhingiini,prackendb
0.07,7,0,G,173981,Cheilosia,prackendb
0.03,3,3,S,273409,Cheilosia vulpina,prackendb
0.02,2,2,S,173985,Cheilosia urbana,prackendb
0.02,2,2,S,273407,Cheilosia pagana,prackendb
0.02,2,0,F2,224230,Xylotini,prackendb
0.02,2,0,G,226146,Blera,prackendb
0.02,2,2,S,226147,Blera fallax,prackendb
0.01,1,0,F2,115284,Volucellini,prackendb
0.01,1,0,G,226148,Volucella,prackendb
0.01,1,1,S,226151,Volucella inanis,prackendb
0.12,12,0,F1,43838,Syrphinae,prackendb
0.12,12,0,F2,115274,Syrphini,prackendb
0.04,4,0,G,219538,Scaeva,prackendb
0.04,4,4,S,219539,Scaeva pyrastri,prackendb
0.02,2,0,G,414813,Epistrophella,prackendb
0.02,2,2,S,414814,Epistrophella euchroma,prackendb
0.02,2,0,G,414800,Dasysyrphus,prackendb
0.02,2,2,S,414801,Dasysyrphus albostriatus,prackendb
0.01,1,0,G,414873,Xanthogramma,prackendb
0.01,1,1,S,414876,Xanthogramma pedissequum,prackendb
0.01,1,0,G,286458,Episyrphus,prackendb
0.01,1,1,S,286459,Episyrphus balteatus,prackendb
0.01,1,0,G,414810,Epistrophe,prackendb
0.01,1,1,S,1352479,Epistrophe grossulariae,prackendb
0.01,1,0,G,323311,Leucozona,prackendb
0.01,1,1,S,323312,Leucozona laternaria,prackendb
0.29,29,1,O5,43738,Schizophora,prackendb
0.17,17,1,O6,43741,Acalyptratae,prackendb
0.06,6,0,O7,43746,Ephydroidea,prackendb
0.06,6,0,F,7214,Drosophilidae,prackendb
0.06,6,0,F1,43845,Drosophilinae,prackendb
0.06,6,0,F2,46877,Drosophilini,prackendb
0.06,6,0,G,7215,Drosophila,prackendb
0.05,5,0,G1,32341,Sophophora,prackendb
0.03,3,0,G2,32346,melanogaster group,prackendb
0.03,3,0,G3,32351,melanogaster subgroup,prackendb
0.03,3,3,S,7227,Drosophila melanogaster,prackendb
0.02,2,0,G2,32355,obscura group,prackendb
0.02,2,0,G3,32358,pseudoobscura subgroup,prackendb
0.02,2,2,S,7229,Drosophila miranda,prackendb
0.01,1,0,G1,32280,Dorsilopha,prackendb
0.01,1,1,S,30019,Drosophila busckii,prackendb
0.06,6,0,O7,43752,Tephritoidea,prackendb
0.06,6,2,F,7211,Tephritidae,prackendb
0.03,3,0,F1,164860,Dacinae,prackendb
0.03,3,0,F2,43871,Dacini,prackendb
0.02,2,0,G,27456,Bactrocera,prackendb
0.02,2,0,G1,69624,Daculus,prackendb
0.02,2,2,S,104688,Bactrocera oleae,prackendb
0.01,1,0,G,47833,Zeugodacus,prackendb
0.01,1,0,G1,1987911,Zeugodacus,prackendb
0.01,1,1,S,28588,Zeugodacus cucurbitae,prackendb
0.01,1,0,F1,43867,Trypetinae,prackendb
0.01,1,0,F2,43901,Carpomyini,prackendb
0.01,1,0,F3,164882,Carpomyina,prackendb
0.01,1,1,G,28609,Rhagoletis,prackendb
0.04,4,0,O7,43744,Conopoidea,prackendb
0.04,4,0,F,115263,Conopidae,prackendb
0.04,4,0,F1,115265,Myopinae,prackendb
0.02,2,0,G,286486,Myopa,prackendb
0.02,2,2,S,2829445,Myopa tessellatipennis,prackendb
0.02,2,0,G,305546,Thecophora,prackendb
0.02,2,2,S,1219171,Thecophora atra,prackendb
0.11,11,0,O6,43742,Calyptratae,prackendb
0.09,9,0,O7,43755,Oestroidea,prackendb
0.06,6,0,F,27474,Tachinidae,prackendb
0.06,6,0,F1,43917,Exoristinae,prackendb
0.06,6,0,F2,179426,Eryciini,prackendb
0.06,6,0,G,569039,Epicampocera,prackendb
0.06,6,6,S,569040,Epicampocera succincta,prackendb
0.03,3,0,F,7381,Sarcophagidae,prackendb
0.03,3,0,F1,43916,Sarcophaginae,prackendb
0.03,3,0,G,7384,Sarcophaga,prackendb
0.02,2,0,G1,321190,Robineauella,prackendb
0.02,2,2,S,596942,Sarcophaga caerulescens,prackendb
0.01,1,0,G1,236878,Helicophagella,prackendb
0.01,1,1,S,1206372,Sarcophaga rosellei,prackendb
0.02,2,0,O7,43754,Muscoidea,prackendb
0.02,2,0,F,7366,Muscidae,prackendb
0.02,2,0,F1,43910,Muscinae,prackendb
0.02,2,0,F2,57894,Muscini,prackendb
0.02,2,0,G,7369,Musca,prackendb
0.02,2,0,G1,44052,Musca,prackendb
0.02,2,2,S,7370,Musca domestica,prackendb
0.01,1,0,O4,50672,Empidoidea,prackendb
0.01,1,0,F,92558,Dolichopodidae,prackendb
0.01,1,0,F1,92572,Dolichopodinae,prackendb
0.01,1,0,G,369886,Poecilobothrus,prackendb
0.01,1,1,S,369887,Poecilobothrus nobilitatus,prackendb
0.08,8,0,O3,50671,Asiloidea,prackendb
0.07,7,0,F,50674,Bombyliidae,prackendb
0.07,7,0,F1,50694,Bombyliinae,prackendb
0.07,7,0,G,219362,Bombylius,prackendb
0.04,4,4,S,240869,Bombylius major,prackendb
0.03,3,3,S,2741128,Bombylius discolor,prackendb
0.01,1,0,F,50673,Asilidae,prackendb
0.01,1,0,F1,50679,Asilinae,prackendb
0.01,1,0,G,247604,Machimus,prackendb
0.01,1,1,S,2794001,Machimus atricapillus,prackendb
0.35,35,0,O1,7148,Nematocera,prackendb
0.22,22,0,O2,43786,Culicomorpha,prackendb
0.14,14,0,O3,41827,Culicoidea,prackendb
0.14,14,0,F,7157,Culicidae,prackendb
